datetime,temp_C,humidity_%,windspeed_kph,precip_mm
2025-05-27 06:00:00,30.0,74.62,22.3,0.0
2025-05-27 07:00:00,30.0,74.62,22.3,0.0
2025-05-27 08:00:00,31.0,70.47,22.3,0.0
2025-05-27 09:00:00,32.0,62.7,16.6,0.0
2025-05-27 10:00:00,33.0,55.79,24.1,0.0
2025-05-27 11:00:00,34.0,55.08,14.8,0.0
2025-05-27 12:00:00,35.0,46.96,18.4,0.0
2025-05-27 13:00:00,35.0,49.9,25.9,0.0
2025-05-27 14:00:00,35.0,53.73,28.1,0.0
2025-05-27 15:00:00,35.0,49.9,27.7,0.0
2025-05-27 16:00:00,34.0,52.75,27.7,0.0
2025-05-27 17:00:00,34.0,57.34,25.6,0.0
2025-05-27 18:00:00,33.0,59.26,27.7,0.0
2025-05-27 19:00:00,32.0,66.57,22.3,0.0
2025-05-27 20:00:00,31.0,76.2,19.7,0.0
2025-05-27 21:00:00,31.0,74.78,18.4,0.0
2025-05-27 22:00:00,31.0,66.37,22.3,0.0
2025-05-27 23:00:00,31.0,69.76,12.2,0.0
2025-05-28 00:00:00,31.0,66.37,14.8,0.0
2025-05-28 01:00:00,30.0,74.62,11.2,0.0
2025-05-28 02:00:00,30.0,77.3,11.2,0.0
2025-05-28 03:00:00,30.0,79.19,18.4,0.0
2025-05-28 04:00:00,30.0,79.19,18.4,0.0
2025-05-28 05:00:00,30.2,76.61,17.9,0.0
2025-05-28 06:00:00,30.0,79.19,16.6,0.0
2025-05-28 07:00:00,30.0,74.62,18.4,0.0
2025-05-28 08:00:00,30.4,78.88,15.5,0.0
2025-05-28 09:00:00,33.0,62.92,14.8,0.0
2025-05-28 10:00:00,34.0,59.49,16.6,0.0
2025-05-28 11:00:00,34.6,59.59,19.3,0.0
2025-05-28 12:00:00,36.0,53.25,14.8,0.0
2025-05-28 13:00:00,37.0,50.41,22.3,0.0
2025-05-28 14:00:00,36.6,54.12,21.8,0.0
2025-05-28 15:00:00,37.0,50.41,18.4,0.0
2025-05-28 16:00:00,36.0,53.25,25.9,0.0
2025-05-28 17:00:00,34.2,62.55,24.0,0.0
2025-05-28 18:00:00,33.0,66.77,29.5,0.0
2025-05-28 19:00:00,32.0,70.65,27.7,0.0
2025-05-28 20:00:00,31.8,77.75,21.5,0.0
2025-05-28 21:00:00,32.0,74.94,25.9,0.0
2025-05-28 22:00:00,31.0,79.32,18.4,0.0
2025-05-28 23:00:00,31.0,78.96,15.5,0.0
2025-05-29 00:00:00,31.0,79.32,14.8,0.0
2025-05-29 01:00:00,31.0,74.78,13.0,0.0
2025-05-29 02:00:00,30.2,80.34,9.7,0.0
2025-05-29 03:00:00,30.0,79.19,11.2,0.0
2025-05-29 04:00:00,29.0,83.89,11.2,0.0
2025-05-29 05:00:00,29.6,83.18,10.1,0.0
2025-05-29 06:00:00,30.0,79.19,14.8,0.0
2025-05-29 07:00:00,31.0,79.32,9.4,0.0
2025-05-29 08:00:00,31.2,78.99,4.7,0.0
2025-05-29 09:00:00,33.0,70.83,9.4,0.0
2025-05-29 10:00:00,35.0,56.27,11.2,0.0
2025-05-29 11:00:00,36.0,55.95,8.6,0.0
2025-05-29 12:00:00,37.0,50.41,18.4,0.0
2025-05-29 13:00:00,36.0,53.25,18.4,0.0
2025-05-29 14:00:00,37.2,49.95,20.8,0.0
2025-05-29 15:00:00,38.0,42.33,22.3,0.0
2025-05-29 16:00:00,38.0,35.23,22.3,0.0
2025-05-29 17:00:00,37.6,36.24,24.5,0.0
2025-05-29 18:00:00,37.0,30.82,22.3,0.0
2025-05-29 19:00:00,36.0,28.66,24.1,0.0
2025-05-29 20:00:00,35.0,32.93,10.4,0.0
2025-05-29 21:00:00,34.0,38.75,11.2,0.0
2025-05-29 22:00:00,33.0,46.43,9.4,0.0
2025-05-29 23:00:00,33.2,43.66,16.2,0.0
2025-05-30 00:00:00,33.0,43.63,13.0,0.0
2025-05-30 01:00:00,32.0,55.55,16.6,0.0
2025-05-30 02:00:00,31.0,72.32,18.2,0.0
2025-05-30 03:00:00,31.0,66.37,13.0,0.0
2025-05-30 04:00:00,30.0,74.62,14.8,0.0
2025-05-30 05:00:00,30.2,72.18,12.6,0.0
2025-05-30 06:00:00,31.0,62.49,9.4,0.0
2025-05-30 07:00:00,31.0,66.37,11.2,0.0
2025-05-30 08:00:00,32.2,64.26,15.8,0.0
2025-05-30 09:00:00,34.0,52.75,22.3,0.0
2025-05-30 10:00:00,36.0,41.79,33.5,0.0
2025-05-30 11:00:00,37.0,42.14,22.3,0.0
2025-05-30 12:00:00,39.0,33.37,22.3,0.0
2025-05-30 13:00:00,39.0,27.65,35.3,0.0
2025-05-30 14:00:00,38.6,34.94,25.1,0.0
2025-05-30 15:00:00,38.0,39.83,25.9,0.0
2025-05-30 16:00:00,37.0,44.7,33.5,0.0
2025-05-30 17:00:00,35.0,53.73,28.1,0.0
2025-05-30 18:00:00,35.0,46.96,22.3,0.0
2025-05-30 19:00:00,33.0,59.26,29.5,0.0
2025-05-30 20:00:00,32.0,59.7,28.0,0.0
2025-05-30 21:00:00,32.0,59.03,27.7,0.0
2025-05-30 22:00:00,31.0,70.47,9.4,0.0
2025-05-30 23:00:00,31.0,72.32,16.2,0.0
2025-05-31 00:00:00,30.0,79.19,20.5,0.0
2025-05-31 01:00:00,30.0,79.19,22.3,0.0
2025-05-31 02:00:00,30.2,80.34,23.7,0.0
2025-05-31 03:00:00,30.0,79.19,24.1,0.0
2025-05-31 04:00:00,30.0,79.19,29.5,0.0
2025-05-31 05:00:00,30.0,81.63,27.5,0.0
2025-05-31 06:00:00,30.0,79.19,31.7,0.0
2025-05-31 07:00:00,30.0,79.19,22.3,0.0
2025-05-31 08:00:00,31.0,76.2,20.8,0.0
2025-05-31 09:00:00,32.0,66.57,18.4,0.0
2025-05-31 10:00:00,34.0,56.03,18.4,0.0
2025-05-31 11:00:00,34.8,54.36,24.0,0.0
2025-05-31 12:00:00,37.0,44.7,22.3,0.0
2025-05-31 13:00:00,37.0,47.48,33.5,0.0
2025-05-31 14:00:00,36.6,48.6,34.1,0.0
2025-05-31 15:00:00,37.0,42.06,38.9,0.0
2025-05-31 16:00:00,36.0,44.43,37.1,0.0
2025-05-31 17:00:00,34.8,53.55,30.5,0.0
2025-05-31 18:00:00,33.0,55.79,29.5,0.0
2025-05-31 19:00:00,32.0,66.57,22.3,0.0
2025-05-31 20:00:00,31.0,76.2,22.9,0.0
2025-05-31 21:00:00,31.0,74.78,29.5,0.0
2025-05-31 22:00:00,31.0,74.78,24.1,0.0
2025-05-31 23:00:00,30.8,77.6,21.8,0.0
2025-06-01 00:00:00,30.0,79.19,18.4,0.0
2025-06-01 01:00:00,30.0,79.19,16.6,0.0
2025-06-01 02:00:00,30.0,84.59,18.4,0.0
2025-06-01 03:00:00,30.0,84.0,25.9,0.0
2025-06-01 04:00:00,30.0,84.0,20.5,0.0
2025-06-01 05:00:00,30.0,84.59,11.9,0.0
2025-06-01 06:00:00,30.0,79.19,14.8,0.0
2025-06-01 07:00:00,30.0,79.19,20.5,0.0
2025-06-01 08:00:00,31.0,78.96,18.2,0.0
2025-06-01 09:00:00,32.0,74.94,22.3,0.0
2025-06-01 10:00:00,33.0,59.26,20.5,0.0
2025-06-01 11:00:00,34.2,58.53,19.7,0.0
2025-06-01 12:00:00,35.0,53.0,22.3,0.0
2025-06-01 13:00:00,37.0,39.56,25.9,0.0
2025-06-01 14:00:00,36.8,41.25,32.7,0.0
2025-06-01 15:00:00,37.0,37.2,29.5,0.0
2025-06-01 16:00:00,37.0,32.83,29.5,0.0
2025-06-01 17:00:00,36.8,32.57,27.5,0.0
2025-06-01 18:00:00,34.0,46.69,29.5,0.0
2025-06-01 19:00:00,33.0,55.79,27.7,0.0
2025-06-01 20:00:00,32.0,61.92,16.9,0.0
2025-06-01 21:00:00,32.0,59.03,18.4,0.0
2025-06-01 22:00:00,31.0,70.47,16.6,0.0
2025-06-01 23:00:00,30.8,76.17,11.9,0.0
2025-06-02 00:00:00,31.0,74.78,14.8,0.0
2025-06-02 01:00:00,31.0,74.78,18.4,0.0
2025-06-02 02:00:00,30.2,80.34,21.5,0.0
2025-06-02 03:00:00,30.0,84.0,13.0,0.0
2025-06-02 04:00:00,30.0,84.0,24.1,0.0
2025-06-02 05:00:00,30.2,83.25,15.5,0.0
2025-06-02 06:00:00,30.0,84.0,14.8,0.0
2025-06-02 07:00:00,30.0,84.0,18.4,0.0
2025-06-02 08:00:00,31.0,76.2,13.7,0.0
2025-06-02 09:00:00,32.0,66.57,16.6,0.0
2025-06-02 10:00:00,34.0,59.49,22.3,0.0
2025-06-02 11:00:00,34.8,56.59,22.9,0.0
2025-06-02 12:00:00,35.0,53.0,25.9,0.0
2025-06-02 13:00:00,36.0,50.15,24.1,0.0
2025-06-02 14:00:00,36.0,52.1,22.9,0.0
2025-06-02 15:00:00,36.0,50.15,33.5,0.0
2025-06-02 16:00:00,35.0,46.96,33.5,0.0
2025-06-02 17:00:00,34.2,58.53,29.1,0.0
2025-06-02 18:00:00,33.0,55.79,29.5,0.0
2025-06-02 19:00:00,32.0,62.7,27.7,0.0
2025-06-02 20:00:00,31.0,73.52,22.3,0.0
2025-06-02 21:00:00,31.0,70.47,22.3,0.0
2025-06-02 22:00:00,31.0,70.47,22.3,0.0
2025-06-02 23:00:00,30.8,72.63,15.5,0.0
2025-06-03 00:00:00,30.0,74.62,18.4,0.0
2025-06-03 01:00:00,30.0,74.62,18.4,0.0
2025-06-03 02:00:00,30.0,74.62,22.3,0.0
2025-06-03 03:00:00,29.0,74.46,22.3,0.0
2025-06-03 04:00:00,29.0,74.46,22.3,0.0
2025-06-03 05:00:00,29.2,77.18,18.2,0.0
2025-06-03 06:00:00,29.0,79.05,14.8,0.0
2025-06-03 07:00:00,30.0,74.62,18.4,0.0
2025-06-03 08:00:00,30.4,73.47,19.3,0.0
2025-06-03 09:00:00,32.0,62.7,22.3,0.0
2025-06-03 10:00:00,32.0,62.7,20.5,0.0
2025-06-03 11:00:00,33.0,62.29,22.3,0.0
2025-06-03 12:00:00,33.0,55.79,29.5,0.0
2025-06-03 13:00:00,34.0,52.75,33.5,0.0
2025-06-03 14:00:00,34.0,56.13,29.1,0.0
2025-06-03 15:00:00,34.0,52.75,27.7,0.0
2025-06-03 16:00:00,33.0,59.26,27.7,0.0
2025-06-03 17:00:00,33.0,63.32,25.9,0.0
2025-06-03 18:00:00,32.0,66.57,29.5,0.0
2025-06-03 19:00:00,32.0,66.57,29.5,0.0
2025-06-03 20:00:00,31.0,73.52,18.4,0.0
2025-06-03 21:00:00,31.0,70.47,14.8,0.0
2025-06-03 22:00:00,31.0,70.47,22.3,0.0
2025-06-03 23:00:00,30.0,77.3,16.9,0.0
2025-06-04 00:00:00,30.0,74.62,16.6,0.0
2025-06-04 01:00:00,30.0,74.62,18.4,0.0
2025-06-04 02:00:00,30.0,77.3,13.3,0.0
2025-06-04 03:00:00,30.0,74.62,13.0,0.0
2025-06-04 04:00:00,30.0,74.62,14.8,0.0
2025-06-04 05:00:00,30.0,76.04,14.4,0.0
2025-06-04 06:00:00,29.0,74.46,20.5,0.0
2025-06-04 07:00:00,30.0,70.28,20.5,0.0
2025-06-04 08:00:00,31.0,68.45,18.2,0.0
2025-06-04 09:00:00,32.0,55.55,27.7,0.0
2025-06-04 10:00:00,33.0,52.5,22.3,0.0
2025-06-04 11:00:00,33.2,53.84,19.7,0.0
2025-06-04 12:00:00,34.0,49.64,27.7,0.0
2025-06-04 13:00:00,35.0,46.96,22.3,0.0
2025-06-04 14:00:00,35.0,49.87,26.7,0.0
2025-06-04 15:00:00,35.0,46.96,31.7,0.0
2025-06-04 16:00:00,35.0,46.96,29.5,0.0
2025-06-04 17:00:00,33.4,54.93,26.4,0.0
2025-06-04 18:00:00,33.0,52.5,24.1,0.0
2025-06-04 19:00:00,33.0,55.79,18.4,0.0
2025-06-04 20:00:00,31.2,64.97,21.8,0.0
2025-06-04 21:00:00,31.0,62.49,18.4,0.0
2025-06-04 22:00:00,31.0,62.49,27.7,0.0
2025-06-04 23:00:00,30.2,68.3,17.9,0.0
2025-06-05 00:00:00,30.0,66.17,18.4,0.0
2025-06-05 01:00:00,30.0,66.17,18.4,0.0
2025-06-05 02:00:00,30.2,68.3,16.9,0.1
2025-06-05 03:00:00,30.0,66.17,18.4,0.1
2025-06-05 04:00:00,30.0,66.17,11.2,0.0
2025-06-05 05:00:00,30.0,66.97,9.7,0.0
2025-06-05 06:00:00,29.0,65.97,11.2,0.0
2025-06-05 07:00:00,30.0,62.27,14.8,0.0
2025-06-05 08:00:00,31.2,57.14,14.8,0.0
2025-06-05 09:00:00,32.0,52.25,22.3,0.0
2025-06-05 10:00:00,33.0,49.39,18.4,0.0
2025-06-05 11:00:00,34.0,49.38,20.4,0.0
2025-06-05 12:00:00,35.0,41.52,18.4,0.0
2025-06-05 13:00:00,35.0,41.52,20.5,0.0
2025-06-05 14:00:00,35.6,45.49,27.5,0.0
2025-06-05 15:00:00,35.0,44.17,27.7,0.0
2025-06-05 16:00:00,36.0,41.79,16.6,0.0
2025-06-05 17:00:00,34.6,50.49,25.1,0.0
2025-06-05 18:00:00,34.0,49.64,25.9,0.0
2025-06-05 19:00:00,32.0,55.55,18.4,0.0
2025-06-05 20:00:00,31.0,64.93,18.2,0.0
2025-06-05 21:00:00,31.0,62.49,22.3,0.0
2025-06-05 22:00:00,31.0,62.49,22.3,0.0
2025-06-05 23:00:00,30.2,67.17,19.3,0.0
2025-06-06 00:00:00,30.0,66.17,18.4,0.0
2025-06-06 01:00:00,30.0,66.17,20.5,0.0
2025-06-06 02:00:00,30.1,71.58,14.8,0.0
2025-06-06 03:00:00,30.0,66.17,18.4,0.0
2025-06-06 04:00:00,30.0,66.17,14.8,0.0
2025-06-06 05:00:00,29.2,65.65,15.8,0.0
2025-06-06 06:00:00,29.0,62.05,13.0,0.0
2025-06-06 07:00:00,30.0,66.17,18.4,0.0
2025-06-06 08:00:00,31.0,62.64,18.4,0.0
2025-06-06 09:00:00,32.0,59.03,25.9,0.0
2025-06-06 10:00:00,34.0,46.69,16.6,0.0
2025-06-06 11:00:00,34.2,48.6,18.2,0.0
2025-06-06 12:00:00,35.0,39.02,22.3,0.0
2025-06-06 13:00:00,35.0,41.52,27.7,0.0
2025-06-06 14:00:00,35.8,44.11,27.0,0.0
2025-06-06 15:00:00,35.0,41.52,29.5,0.0
2025-06-06 16:00:00,34.0,43.9,29.5,0.0
2025-06-06 17:00:00,33.4,51.94,27.0,0.0
2025-06-06 18:00:00,33.0,52.5,27.7,0.0
2025-06-06 19:00:00,32.0,59.03,29.5,0.0
2025-06-06 20:00:00,31.0,67.28,25.6,0.0
2025-06-06 21:00:00,31.0,62.49,27.7,0.0
2025-06-06 22:00:00,30.0,62.27,27.7,0.0
2025-06-06 23:00:00,30.0,68.26,19.3,0.0
2025-06-07 00:00:00,30.0,66.17,18.4,0.0
2025-06-07 01:00:00,30.0,66.17,18.4,0.0
2025-06-07 02:00:00,29.4,70.68,16.9,0.0
2025-06-07 03:00:00,29.0,70.1,11.2,0.0
2025-06-07 04:00:00,29.0,70.1,18.4,0.0
2025-06-07 05:00:00,29.2,69.26,14.8,0.0
2025-06-07 06:00:00,29.0,65.97,20.5,0.0
2025-06-07 07:00:00,29.0,70.1,18.4,0.0
2025-06-07 08:00:00,30.2,68.3,16.9,0.0
2025-06-07 09:00:00,31.0,58.8,24.1,0.0
2025-06-07 10:00:00,33.0,52.5,24.1,0.0
2025-06-07 11:00:00,34.0,52.22,25.6,0.0
2025-06-07 12:00:00,34.0,49.64,25.9,0.0
2025-06-07 13:00:00,35.0,46.96,40.7,0.0
2025-06-07 14:00:00,34.6,52.33,34.9,0.0
2025-06-07 15:00:00,35.0,46.96,33.5,0.0
2025-06-07 16:00:00,34.0,49.64,33.5,0.0
2025-06-07 17:00:00,33.6,54.94,28.4,0.0
2025-06-07 18:00:00,32.0,55.55,29.5,0.0
2025-06-07 19:00:00,31.0,62.49,27.7,0.0
2025-06-07 20:00:00,30.2,67.17,25.6,0.0
2025-06-07 21:00:00,30.0,66.17,27.7,0.0
2025-06-07 22:00:00,30.0,66.17,22.3,0.0
2025-06-07 23:00:00,29.2,75.92,22.3,0.0
2025-06-08 00:00:00,29.0,70.1,18.4,0.0
2025-06-08 01:00:00,29.0,74.46,22.3,0.0
2025-06-08 02:00:00,28.4,75.79,20.8,0.0
2025-06-08 03:00:00,28.0,74.29,16.6,0.0
2025-06-08 04:00:00,28.0,69.91,18.4,0.0
2025-06-08 05:00:00,28.2,73.1,15.8,0.0
2025-06-08 06:00:00,28.0,74.29,22.3,0.0
2025-06-08 07:00:00,29.0,70.1,18.4,0.0
2025-06-08 08:00:00,30.0,70.74,22.3,0.0
2025-06-08 09:00:00,31.0,58.8,22.3,0.0
2025-06-08 10:00:00,33.0,52.5,18.4,0.0
2025-06-08 11:00:00,33.8,53.05,24.0,0.0
2025-06-08 12:00:00,35.0,44.17,27.7,0.0
2025-06-08 13:00:00,35.0,46.96,31.7,0.0
2025-06-08 14:00:00,35.0,50.83,28.1,0.0
2025-06-08 15:00:00,34.0,49.64,33.5,0.0
2025-06-08 16:00:00,34.0,49.64,33.5,0.0
2025-06-08 17:00:00,33.0,52.5,33.5,0.0
2025-06-08 18:00:00,32.0,55.55,29.5,0.0
2025-06-08 19:00:00,30.0,62.27,29.5,0.0
2025-06-08 20:00:00,30.0,65.81,25.1,0.0
2025-06-08 21:00:00,29.0,70.1,27.7,0.0
2025-06-08 22:00:00,29.0,70.1,27.7,0.0
2025-06-08 23:00:00,29.2,70.65,22.9,0.0
2025-06-09 00:00:00,29.0,65.97,13.0,0.0
2025-06-09 01:00:00,29.0,65.97,20.5,0.0
2025-06-09 02:00:00,29.2,70.65,16.2,0.0
2025-06-09 03:00:00,29.0,70.1,16.6,0.0
2025-06-09 04:00:00,29.0,65.97,16.6,0.0
2025-06-09 05:00:00,28.4,70.16,15.8,0.0
2025-06-09 06:00:00,28.0,69.91,16.6,0.0
2025-06-09 07:00:00,29.0,70.1,18.4,0.0
2025-06-09 08:00:00,30.0,66.97,16.9,0.0
2025-06-09 09:00:00,32.0,52.25,18.4,0.0
2025-06-09 10:00:00,33.0,49.39,24.1,0.0
2025-06-09 11:00:00,33.2,51.89,30.2,0.0
2025-06-09 12:00:00,34.0,46.69,35.3,0.0
2025-06-09 13:00:00,34.0,46.69,31.7,0.0
2025-06-09 14:00:00,34.0,49.38,31.6,0.0
2025-06-09 15:00:00,34.0,46.69,35.3,0.0
2025-06-09 16:00:00,34.0,46.69,33.5,0.0
2025-06-09 17:00:00,33.0,51.84,29.1,0.0
2025-06-09 18:00:00,32.0,55.55,33.5,0.0
2025-06-09 19:00:00,31.0,58.8,31.7,0.0
2025-06-09 20:00:00,30.6,63.57,22.9,0.0
2025-06-09 21:00:00,30.0,62.27,24.1,0.0
2025-06-09 22:00:00,30.0,66.17,25.9,0.0
2025-06-09 23:00:00,29.2,71.83,20.8,0.0
2025-06-10 00:00:00,29.0,65.97,14.8,0.0
2025-06-10 01:00:00,29.0,70.1,18.4,0.0
2025-06-10 02:00:00,29.0,69.22,19.3,0.0
2025-06-10 03:00:00,29.0,70.1,14.8,0.0
2025-06-10 04:00:00,29.0,70.1,14.8,0.0
2025-06-10 05:00:00,28.4,75.79,14.8,0.0
2025-06-10 06:00:00,28.0,78.91,16.6,0.0
2025-06-10 07:00:00,29.0,74.46,18.4,0.0
2025-06-10 08:00:00,30.0,69.57,18.4,0.0
2025-06-10 09:00:00,31.0,62.49,33.5,0.0
2025-06-10 10:00:00,32.0,55.55,31.7,0.0
2025-06-10 11:00:00,32.0,58.43,27.5,0.0
2025-06-10 12:00:00,33.0,55.79,35.3,0.0
2025-06-10 13:00:00,34.0,49.64,40.7,0.0
2025-06-10 14:00:00,33.8,53.05,29.4,0.0
2025-06-10 15:00:00,34.0,46.69,37.1,0.0
2025-06-10 16:00:00,34.0,49.64,38.9,0.0
2025-06-10 17:00:00,33.0,52.85,30.5,0.0
2025-06-10 18:00:00,32.0,52.25,29.5,0.0
2025-06-10 19:00:00,31.0,58.8,33.5,0.0
2025-06-10 20:00:00,30.2,68.3,21.8,0.0
2025-06-10 21:00:00,30.0,66.17,14.8,0.0
2025-06-10 22:00:00,30.0,66.17,18.4,0.0
2025-06-10 23:00:00,30.0,69.57,21.2,0.0
2025-06-11 00:00:00,30.0,66.17,22.3,0.0
2025-06-11 01:00:00,30.0,66.17,20.5,0.0
2025-06-11 02:00:00,29.2,75.92,17.3,0.0
2025-06-11 03:00:00,29.0,74.46,22.3,0.0
2025-06-11 04:00:00,29.0,74.46,20.5,0.0
2025-06-11 05:00:00,29.2,75.92,17.9,0.0
2025-06-11 06:00:00,29.0,74.46,20.5,0.0
2025-06-11 07:00:00,29.0,74.46,14.8,0.0
2025-06-11 08:00:00,30.2,73.38,22.3,0.0
2025-06-11 09:00:00,30.0,70.28,27.7,0.0
2025-06-11 10:00:00,31.0,66.37,25.9,0.0
2025-06-11 11:00:00,31.2,67.37,26.7,0.0
2025-06-11 12:00:00,32.0,59.03,33.5,0.0
2025-06-11 13:00:00,32.0,59.03,31.7,0.0
2025-06-11 14:00:00,33.2,55.94,29.4,0.0
2025-06-11 15:00:00,33.0,52.5,33.5,0.0
2025-06-11 16:00:00,33.0,52.5,29.5,0.0
2025-06-11 17:00:00,32.8,58.85,28.0,0.0
2025-06-11 18:00:00,32.0,59.03,27.7,0.0
2025-06-11 19:00:00,31.0,66.37,27.7,0.0
2025-06-11 20:00:00,30.2,72.18,22.9,0.0
2025-06-11 21:00:00,30.0,74.62,25.9,0.0
2025-06-11 22:00:00,30.0,70.28,18.4,0.0
2025-06-11 23:00:00,30.0,73.35,16.8,0.0
2025-06-12 00:00:00,30.0,70.28,16.6,0.0
2025-06-12 01:00:00,30.0,70.28,16.6,0.0
2025-06-12 02:00:00,29.0,74.46,18.4,0.0
2025-06-12 03:00:00,29.0,79.05,16.6,0.0
2025-06-12 04:00:00,29.0,79.05,22.3,0.0
2025-06-12 05:00:00,29.0,79.05,14.8,0.0
2025-06-12 06:00:00,29.0,79.05,25.9,0.0
2025-06-12 07:00:00,30.0,74.62,20.5,0.0
2025-06-12 08:00:00,30.2,74.83,18.8,0.0
2025-06-12 09:00:00,32.0,62.7,20.5,0.0
2025-06-12 10:00:00,33.0,55.79,29.5,0.0
2025-06-12 11:00:00,33.8,57.02,27.0,0.0
2025-06-12 12:00:00,36.0,44.43,33.5,0.0
2025-06-12 13:00:00,37.0,42.06,31.7,0.0
2025-06-12 14:00:00,35.0,53.73,25.9,0.0
2025-06-12 15:00:00,35.0,49.9,31.7,0.0
2025-06-12 16:00:00,35.0,49.9,31.7,0.0
2025-06-12 17:00:00,34.0,57.34,24.5,0.0
2025-06-12 18:00:00,33.0,55.79,27.7,0.0
2025-06-12 19:00:00,32.0,59.03,27.7,0.0
2025-06-12 20:00:00,30.8,69.67,22.3,0.0
2025-06-12 21:00:00,30.0,66.17,27.7,0.0
2025-06-12 22:00:00,30.0,74.62,13.0,0.0
2025-06-12 23:00:00,30.0,77.3,15.8,0.0
2025-06-13 00:00:00,30.0,74.62,14.8,0.0
2025-06-13 01:00:00,29.0,79.05,14.8,0.0
2025-06-13 02:00:00,29.2,81.15,16.2,0.0
2025-06-13 03:00:00,29.0,79.05,14.8,0.0
2025-06-13 04:00:00,29.0,79.05,14.8,0.0
2025-06-13 05:00:00,29.2,81.15,13.3,0.0
2025-06-13 06:00:00,29.0,79.05,18.4,0.0
2025-06-13 07:00:00,30.0,74.62,18.4,0.0
2025-06-13 08:00:00,31.2,72.35,21.2,0.0
2025-06-13 09:00:00,32.0,70.65,18.4,0.0
2025-06-13 10:00:00,34.0,56.03,18.4,0.0
2025-06-13 11:00:00,35.0,55.71,16.9,0.0
2025-06-13 12:00:00,37.0,44.7,20.5,0.0
2025-06-13 13:00:00,38.0,39.83,18.4,0.0
2025-06-13 14:00:00,38.8,42.82,16.2,0.0
2025-06-13 15:00:00,38.0,44.96,33.5,0.0
2025-06-13 16:00:00,35.0,56.27,25.9,0.0
2025-06-13 17:00:00,33.8,63.49,28.4,0.0
2025-06-13 18:00:00,32.0,66.57,31.7,0.0
2025-06-13 19:00:00,32.0,70.65,22.3,0.0
2025-06-13 20:00:00,31.0,73.52,22.9,0.0
2025-06-13 21:00:00,30.0,74.62,22.3,0.0
2025-06-13 22:00:00,31.0,70.47,11.2,0.0
2025-06-13 23:00:00,30.8,76.17,13.3,0.0
2025-06-14 00:00:00,30.0,79.19,18.4,0.0
2025-06-14 01:00:00,30.0,79.19,16.6,0.0
2025-06-14 02:00:00,30.0,80.12,14.4,0.0
2025-06-14 03:00:00,30.0,79.19,13.0,0.0
2025-06-14 04:00:00,30.0,79.19,18.4,0.0
2025-06-14 05:00:00,30.0,80.12,13.3,0.0
2025-06-14 06:00:00,30.0,79.19,13.0,0.0
2025-06-14 07:00:00,30.0,79.19,16.6,0.0
2025-06-14 08:00:00,31.0,76.2,14.4,0.0
2025-06-14 09:00:00,33.0,66.77,11.2,0.0
2025-06-14 10:00:00,33.0,66.77,13.0,0.0
2025-06-14 11:00:00,36.0,51.08,12.2,0.0
2025-06-14 12:00:00,36.0,47.22,16.6,0.0
2025-06-14 13:00:00,36.0,50.15,18.4,0.0
2025-06-14 14:00:00,35.6,55.07,13.3,0.0
2025-06-14 15:00:00,36.0,50.15,22.3,0.0
2025-06-14 16:00:00,35.0,53.0,24.1,0.0
2025-06-14 17:00:00,34.2,61.68,19.3,0.0
2025-06-14 18:00:00,33.0,62.92,24.1,0.0
2025-06-14 19:00:00,32.0,66.57,14.8,0.0
2025-06-14 20:00:00,32.0,69.94,9.3,0.0
2025-06-14 21:00:00,32.0,66.57,11.2,0.0
2025-06-14 22:00:00,31.0,79.32,20.5,0.0
2025-06-14 23:00:00,31.0,80.44,9.7,0.0
